x1,y1,x2,y2,TRIDA,SHAPE_Length
-744645.365215338766575,-1100024.714099738746881,-744919.040640696883202,-1099946.759606167674065,5,284.561314153678495
-744919.040640696883202,-1099946.759606167674065,-745231.595698595046997,-1100118.119060222059488,5,356.447368781902469
-745231.595698595046997,-1100118.119060222059488,-745346.468459360301495,-1100524.505682550370693,5,422.310120614276570
-745346.468459360301495,-1100524.505682550370693,-745588.672981481999159,-1100680.238300483673811,5,287.950827094766510
-745588.672981481999159,-1100680.238300483673811,-746150.547574944794178,-1100510.808954257518053,5,586.864006513948425
-746150.547574944794178,-1100510.808954257518053,-746412.901668448001146,-1100549.728924706578255,5,265.225252337791517
-746412.901668448001146,-1100549.728924706578255,-746780.592361617833376,-1100447.645027346909046,5,381.598700133859438
-746780.592361617833376,-1100447.645027346909046,-746812.420892726629972,-1100441.262382693588734,5,32.462186391464627
-746812.420892726629972,-1100441.262382693588734,-746918.396263264119625,-1100420.010765664279461,5,108.085199666368098
-746918.396263264119625,-1100420.010765664279461,-747247.900577135384083,-1100616.350386682897806,5,383.565300361629966
-747247.900577135384083,-1100616.350386682897806,-747540.164269790053368,-1100232.154329162091017,5,482.726295801952460
-747540.164269790053368,-1100232.154329162091017,-748429.088327229022980,-1100358.502788498997688,5,897.858515062685342
-748429.088327229022980,-1100358.502788498997688,-748901.884593859314919,-1100215.731561481952667,5,493.882509311166757
-748901.884593859314919,-1100215.731561481952667,-750136.214134003967047,-1100013.512559249997139,5,1250.784529220519289
-750136.214134003967047,-1100013.512559249997139,-750721.716614045202732,-1100079.254969127476215,5,589.181821334412916
-750721.716614045202732,-1100079.254969127476215,-751361.262113355100155,-1099941.276968371123075,5,654.260173310485243
-740006.908876825124025,-1073758.148167405277491,-738908.897022116929293,-1073477.208076708018780,5,1133.383151295586231
-738908.897022116929293,-1073477.208076708018780,-738646.916796419769526,-1073553.179551683366299,5,272.773355858420757
-738646.916796419769526,-1073553.179551683366299,-737768.193340532481670,-1073910.351130980998278,5,948.539113049358093
-737768.193340532481670,-1073910.351130980998278,-737274.962168566882610,-1074240.137984842061996,5,593.326518856301391
-737274.962168566882610,-1074240.137984842061996,-737009.724700365215540,-1074830.762156974524260,5,647.447161740003821
-737009.724700365215540,-1074830.762156974524260,-736804.916039295494556,-1075156.651076607406139,5,384.902813173220125
-736804.916039295494556,-1075156.651076607406139,-735873.428153622895479,-1075765.528763778507710,5,1112.834991851729455
-735873.428153622895479,-1075765.528763778507710,-735515.054295089095831,-1077125.782778657972813,5,1406.670824136232568
-737009.724700365215540,-1074830.762156974524260,-735675.141137100756168,-1074243.955243248492479,5,1457.894249022312124
-735675.141137100756168,-1074243.955243248492479,-735775.057264748960733,-1073691.081940691918135,5,561.829263427979299
-735775.057264748960733,-1073691.081940691918135,-735718.849269740283489,-1073499.029837775975466,5,200.108342997815356
-735718.849269740283489,-1073499.029837775975466,-735379.839703034609556,-1073337.894559372216463,5,375.355916783292116
-735379.839703034609556,-1073337.894559372216463,-735050.886673919856548,-1073130.048331514000893,5,389.114571557864963
-735050.886673919856548,-1073130.048331514000893,-735123.585015702992678,-1072978.467025760561228,5,168.112882171282280
-735123.585015702992678,-1072978.467025760561228,-735033.988233231008053,-1072877.140992145985365,5,135.257341824369320
-743125.611790161579847,-1073688.863704938441515,-742948.433723688125610,-1073780.504973292350769,5,199.474783631377761
-742948.433723688125610,-1073780.504973292350769,-742925.519695863127708,-1073545.683510892093182,5,235.936796356482631
-742925.519695863127708,-1073545.683510892093182,-742898.472865894436836,-1073570.366120293736458,5,36.616420062990372
-742898.472865894436836,-1073570.366120293736458,-742628.891476370394230,-1073765.661321248859167,5,332.887880665270472
-742628.891476370394230,-1073765.661321248859167,-742515.409762289375067,-1073735.502535104751587,5,117.420832105943603
-742515.409762289375067,-1073735.502535104751587,-742213.497276712208986,-1073923.325793240219355,5,355.568172428305331
-742213.497276712208986,-1073923.325793240219355,-742061.943561386317015,-1073933.460561927407980,5,151.892205742836978
-742061.943561386317015,-1073933.460561927407980,-741484.649060033261776,-1073741.452114757150412,5,608.388186174917678
-741484.649060033261776,-1073741.452114757150412,-741109.001670643687248,-1073773.007884766906500,5,376.970460084223646
-741109.001670643687248,-1073773.007884766906500,-740391.516869962215424,-1073753.424964960664511,5,717.751997529138976
-740391.516869962215424,-1073753.424964960664511,-740006.908876825124025,-1073758.148167405277491,5,384.636993834802240
-728632.678830012679100,-1078591.358724869787693,-728893.145947560667992,-1078775.736846178770065,4,319.121310697339197
-728893.145947560667992,-1078775.736846178770065,-729024.615749746561050,-1078719.846664998680353,4,142.856645764700431
-729024.615749746561050,-1078719.846664998680353,-729109.360807254910469,-1078628.131705742329359,4,124.873369953275358
-734631.717299986630678,-1072620.694219529628754,-735240.625546179711819,-1071935.505764931440353,4,916.652862645716937
-735240.625546179711819,-1071935.505764931440353,-735454.249350052326918,-1071812.549880903214216,4,246.481802570023660
-735454.249350052326918,-1071812.549880903214216,-736107.825631421059370,-1071667.743772264569998,4,669.425697644516276
-736107.825631421059370,-1071667.743772264569998,-736539.255110364407301,-1071355.263976871967316,4,532.705376197698570
-736539.255110364407301,-1071355.263976871967316,-737023.658741291612387,-1070774.982898641377687,4,755.892192979869037
-737023.658741291612387,-1070774.982898641377687,-737138.148553855717182,-1069898.823781259357929,4,883.607784117253914
-737138.148553855717182,-1069898.823781259357929,-737547.615525607019663,-1069564.983578719198704,4,528.310970723906621
-737547.615525607019663,-1069564.983578719198704,-737882.479368072003126,-1069130.688187379390001,4,548.403391610054541
-737882.479368072003126,-1069130.688187379390001,-738372.342935811728239,-1068856.803214438259602,4,561.230160808964342
-738372.342935811728239,-1068856.803214438259602,-738424.492692697793245,-1068876.046143293380737,4,55.586756104300044
-738424.492692697793245,-1068876.046143293380737,-738520.630153618752956,-1069006.925370547920465,4,162.393914661462958
-738520.630153618752956,-1069006.925370547920465,-738554.351423237472773,-1069098.273272294551134,4,97.373318615576039
-738554.351423237472773,-1069098.273272294551134,-738794.609946835786104,-1069254.119744408875704,4,286.377864074935530
-738794.609946835786104,-1069254.119744408875704,-739336.396610829979181,-1069226.339148670434952,4,542.498433897775726
-739336.396610829979181,-1069226.339148670434952,-739774.982139613479376,-1068787.428995758295059,4,620.483189448078861
-739774.982139613479376,-1068787.428995758295059,-740228.051422476768494,-1068665.332606054842472,4,469.232675176050009
-734623.882315985858440,-1072704.373552978038788,-734631.717299986630678,-1072620.694219529628754,4,84.045331938558917
-734634.210741560906172,-1072982.069497898221016,-734631.186271496117115,-1072836.653780423104763,4,145.447166723782004
-734631.186271496117115,-1072836.653780423104763,-734623.882315985858440,-1072704.373552978038788,4,132.481720773147487
-729109.360807254910469,-1078628.131705742329359,-729198.663175377994776,-1078536.263427510857582,4,128.119840374572647
-729198.663175377994776,-1078536.263427510857582,-729617.847566884011030,-1078106.572320364415646,4,600.291597178408097
-729617.847566884011030,-1078106.572320364415646,-729691.218731023371220,-1077979.626999668776989,4,146.623470746274023
-729691.218731023371220,-1077979.626999668776989,-729899.641214724630117,-1077690.525554616004229,4,356.398060101065823
-729899.641214724630117,-1077690.525554616004229,-729964.394734650850296,-1077663.743976961821318,4,70.073327625298504
-729964.394734650850296,-1077663.743976961821318,-730412.978826195001602,-1077153.284501492977142,4,679.556151677268758
-730412.978826195001602,-1077153.284501492977142,-730700.844639021903276,-1076555.876924961805344,4,663.145940718436918
-730700.844639021903276,-1076555.876924961805344,-730850.116031959652901,-1075950.646238792687654,4,623.366771836867429
-730850.116031959652901,-1075950.646238792687654,-731867.418540917336941,-1074182.647558644413948,4,2039.785216079780412
-731867.418540917336941,-1074182.647558644413948,-732874.385290130972862,-1073666.521567381918430,4,1131.533504973923073
-732874.385290130972862,-1073666.521567381918430,-733540.214866217225790,-1073520.339080389589071,4,681.687863977687243
-733540.214866217225790,-1073520.339080389589071,-734179.564438540488482,-1073278.672222431749105,4,683.498899681011721
-734179.564438540488482,-1073278.672222431749105,-734634.210741560906172,-1072982.069497898221016,4,542.841079000885316
-747590.872164703905582,-1068795.632783498615026,-747606.519780963659286,-1068665.779291644692421,4,130.792879168818871
-747606.519780963659286,-1068665.779291644692421,-747648.615270357578993,-1068158.664370171725750,4,508.859090326434796
-747648.615270357578993,-1068158.664370171725750,-747542.759341940283775,-1067918.901251975446939,4,262.091263548196707
-747542.759341940283775,-1067918.901251975446939,-746992.269293855875731,-1067466.904154229909182,4,712.278505509160368
-746992.269293855875731,-1067466.904154229909182,-746449.103282921016216,-1067528.618361137807369,4,546.660734614403054
-746449.103282921016216,-1067528.618361137807369,-746050.254436273127794,-1067889.002304829657078,4,537.547197316887832
-746050.254436273127794,-1067889.002304829657078,-746015.885839253664017,-1068191.002625767141581,4,303.949657521488120
-746015.885839253664017,-1068191.002625767141581,-745862.590259674936533,-1068626.789646629244089,4,461.963052927660613
-745862.590259674936533,-1068626.789646629244089,-744848.621128842234612,-1068575.360034924000502,4,1015.272575834577083
-744848.621128842234612,-1068575.360034924000502,-744444.203904513269663,-1068765.980229381471872,4,447.089867777104246
-744444.203904513269663,-1068765.980229381471872,-743975.992015056312084,-1069213.369026608765125,4,647.594865107297210
-743975.992015056312084,-1069213.369026608765125,-743066.985092215240002,-1069442.546848822385073,4,937.451897415313965
-743066.985092215240002,-1069442.546848822385073,-743017.011486943811178,-1069482.110654205083847,4,63.738967046734004
-743017.011486943811178,-1069482.110654205083847,-743000.180101484060287,-1069576.123651918023825,4,95.507796935475227
-743000.180101484060287,-1069576.123651918023825,-742834.358989953994751,-1069658.362171132117510,4,185.094070870985206
-742834.358989953994751,-1069658.362171132117510,-742488.853099036961794,-1070292.650645535439253,4,722.285393330964439
-742488.853099036961794,-1070292.650645535439253,-742213.175970420241356,-1070043.785828221589327,4,371.391406118956525
-742213.175970420241356,-1070043.785828221589327,-741912.208195183426142,-1069487.909883473068476,4,632.123142814008020
-741912.208195183426142,-1069487.909883473068476,-742041.399865929037333,-1069035.799804653972387,4,470.206349552886934
-742041.399865929037333,-1069035.799804653972387,-741793.633252553641796,-1068631.414710953831673,4,474.252673909577823
-741793.633252553641796,-1068631.414710953831673,-741612.276108853518963,-1068520.834008488804102,4,212.411170442436855
-741612.276108853518963,-1068520.834008488804102,-741235.142677880823612,-1068553.533733658492565,4,378.548407450632283
-741235.142677880823612,-1068553.533733658492565,-740710.289379172027111,-1068359.643199980258942,4,559.521692354760603
-740710.289379172027111,-1068359.643199980258942,-740573.052478350698948,-1068618.600876465439796,4,293.075152746947595
-740573.052478350698948,-1068618.600876465439796,-740391.229789778590202,-1068801.016235440969467,4,257.555534341161831
-738493.916678927838802,-1076308.684297330677509,-738074.236358147114515,-1076613.258910287171602,5,518.553050813713526
-738074.236358147114515,-1076613.258910287171602,-737225.394387107342482,-1076764.157440178096294,5,862.150252636933033
